Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name
26,11,88.4198,-316.276,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
26,12,338.748,-249.688,/home/sayon/autoware_map/town01/splitted/4_338_-260.pcd
26,13,237.68,-199.152,/home/sayon/autoware_map/town01/splitted/3_229_-221.pcd
26,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
26,15,92.375,-28.7788,/home/sayon/autoware_map/town01/splitted/5_89_-32.pcd
26,16,247.989,-1.97,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd
26,17,9.68973,2.02,/home/sayon/autoware_map/town01/splitted/4_-3_0.pcd
26,18,92.4092,-258.584,/home/sayon/autoware_map/town01/splitted/4_89_-260.pcd
26,19,158.057,-19.8911,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
26,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
26,3,102.422,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
26,4,263.932,-330.61,/home/sayon/autoware_map/town01/splitted/2_260_-376.pcd
26,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
26,6,154.044,-29.1038,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd
26,7,1.96,-127.441,/home/sayon/autoware_map/town01/splitted/5_-2_-130.pcd
26,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
26,9,182.005,-133.45,/home/sayon/autoware_map/town01/splitted/5_182_-136.pcd
27,0,18.2945,-1.97787,/home/sayon/autoware_map/town01/splitted/5_11_-4.pcd
27,1,162.713,-133.44,/home/sayon/autoware_map/town01/splitted/5_159_-136.pcd
27,10,92.3703,-12.2417,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
27,11,88.4198,-316.29,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
27,12,338.755,-235.947,/home/sayon/autoware_map/town01/splitted/4_338_-247.pcd
27,13,252.36,-199.153,/home/sayon/autoware_map/town01/splitted/3_229_-221.pcd
27,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
27,15,92.3731,-22.1589,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
27,16,259.61,-1.97,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd
27,17,-0.91035,-3.94732,/home/sayon/autoware_map/town01/splitted/5_-3_-6.pcd
27,18,92.407,-246.631,/home/sayon/autoware_map/town01/splitted/5_89_-247.pcd
27,19,158.058,-19.6148,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
27,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
27,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
27,4,277.512,-330.61,/home/sayon/autoware_map/town01/splitted/2_260_-376.pcd
27,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
27,6,154.036,-34.6491,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
27,7,1.95,-115.276,/home/sayon/autoware_map/town01/splitted/4_-1_-117.pcd
27,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
27,9,193.5,-133.455,/home/sayon/autoware_map/town01/splitted/5_190_-136.pcd
28,0,32.9367,-1.97359,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
28,1,174.979,-133.446,/home/sayon/autoware_map/town01/splitted/4_166_-143.pcd
28,10,92.3703,-12.2412,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
28,11,88.4198,-316.298,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
28,12,338.763,-222.004,/home/sayon/autoware_map/town01/splitted/4_338_-234.pcd
28,13,267.068,-199.155,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd
28,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
28,15,92.3725,-20.039,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
28,16,270.835,-1.97,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd
28,17,-2.03,-15.5938,/home/sayon/autoware_map/town01/splitted/5_-3_-19.pcd
28,18,92.4046,-233.632,/home/sayon/autoware_map/town01/splitted/4_89_-234.pcd
28,19,158.058,-19.5409,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
28,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
28,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
28,4,291.674,-330.61,/home/sayon/autoware_map/town01/splitted/2_260_-376.pcd
28,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
28,6,154.033,-37.1539,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
28,7,1.95,-103.251,/home/sayon/autoware_map/town01/splitted/5_-1_-104.pcd
28,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
28,9,204.728,-133.461,/home/sayon/autoware_map/town01/splitted/5_197_-135.pcd
29,0,47.4088,-1.96936,/home/sayon/autoware_map/town01/splitted/5_42_-4.pcd
29,1,187.887,-133.452,/home/sayon/autoware_map/town01/splitted/5_182_-136.pcd
29,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
29,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
29,12,338.769,-211.759,/home/sayon/autoware_map/town01/splitted/4_338_-221.pcd
29,13,282.205,-199.156,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd
29,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
29,15,92.3725,-19.8779,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
29,16,282.288,-1.97,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd
29,17,-2.04,-28.6241,/home/sayon/autoware_map/town01/splitted/5_-3_-32.pcd
29,18,92.4024,-221.186,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
29,19,158.058,-19.5303,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
29,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
29,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
29,4,305.545,-330.61,/home/sayon/autoware_map/town01/splitted/2_260_-376.pcd
29,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
29,6,154.032,-37.6282,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
29,7,1.94,-91.472,/home/sayon/autoware_map/town01/splitted/5_-1_-97.pcd
29,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
29,9,216.589,-133.467,/home/sayon/autoware_map/town01/splitted/5_213_-135.pcd
30,0,61.7439,-1.96516,/home/sayon/autoware_map/town01/splitted/5_58_-4.pcd
30,1,200.091,-133.458,/home/sayon/autoware_map/town01/splitted/5_197_-135.pcd
30,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
30,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
30,12,338.264,-205.337,/home/sayon/autoware_map/town01/splitted/4_338_-208.pcd
30,13,296.593,-199.157,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
30,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
30,15,92.3724,-19.757,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
30,16,293.418,-1.97,/home/sayon/autoware_map/town01/splitted/3_290_-7.pcd
30,17,-2.04,-41.6257,/home/sayon/autoware_map/town01/splitted/4_-3_-52.pcd
30,18,92.4003,-210.201,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
30,19,158.058,-19.5236,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
30,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
30,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
30,4,317.582,-330.61,/home/sayon/autoware_map/town01/splitted/2_260_-376.pcd
30,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
30,6,154.032,-37.686,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
30,7,1.94,-79.9638,/home/sayon/autoware_map/town01/splitted/5_-1_-84.pcd
30,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
30,9,227.854,-133.472,/home/sayon/autoware_map/town01/splitted/5_221_-135.pcd
31,0,75.2348,-1.96121,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
31,1,212.397,-133.464,/home/sayon/autoware_map/town01/splitted/5_205_-135.pcd
31,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
31,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
31,12,334.568,-198.061,/home/sayon/autoware_map/town01/splitted/5_330_-201.pcd
31,13,309.088,-199.159,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
31,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
31,15,92.3724,-19.7449,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
31,16,305.408,-1.98,/home/sayon/autoware_map/town01/splitted/3_290_-7.pcd
31,17,-2.05,-54.0942,/home/sayon/autoware_map/town01/splitted/5_-3_-58.pcd
31,18,93.4149,-203.542,/home/sayon/autoware_map/town01/splitted/4_89_-208.pcd
31,19,158.058,-19.5226,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
31,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
31,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
31,4,325.556,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd
31,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
31,6,154.032,-37.6948,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
31,7,1.95,-68.6292,/home/sayon/autoware_map/town01/splitted/5_-1_-71.pcd
31,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
31,9,239.065,-133.478,/home/sayon/autoware_map/town01/splitted/4_228_-142.pcd
32,0,89.692,-1.95558,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
32,1,225.192,-133.471,/home/sayon/autoware_map/town01/splitted/5_221_-135.pcd
32,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
32,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
32,12,326.184,-195.238,/home/sayon/autoware_map/town01/splitted/5_322_-195.pcd
32,13,317.587,-199.159,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
32,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
32,15,92.3724,-19.7425,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
32,16,317.368,-1.98,/home/sayon/autoware_map/town01/splitted/3_290_-7.pcd
32,17,-2.05,-66.7516,/home/sayon/autoware_map/town01/splitted/4_-16_-78.pcd
32,18,98.5096,-199.56,/home/sayon/autoware_map/town01/splitted/4_89_-208.pcd
32,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
32,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
32,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
32,4,330.592,-329.907,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd
32,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
32,6,154.032,-37.6978,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
32,7,1.95,-56.6376,/home/sayon/autoware_map/town01/splitted/5_-3_-58.pcd
32,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
32,9,250.021,-133.483,/home/sayon/autoware_map/town01/splitted/4_244_-142.pcd
33,0,103.935,-1.95,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
33,1,237.63,-133.477,/home/sayon/autoware_map/town01/splitted/4_228_-142.pcd
33,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
33,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
33,12,316.797,-195.159,/home/sayon/autoware_map/town01/splitted/5_315_-195.pcd
33,13,322.137,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
33,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
33,15,92.3724,-19.7422,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
33,16,328.618,-1.99132,/home/sayon/autoware_map/town01/splitted/5_327_-2.pcd
33,17,-2.06,-79.6322,/home/sayon/autoware_map/town01/splitted/4_-16_-91.pcd
33,18,106.08,-199.14,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd
33,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
33,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
33,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
33,4,336.194,-326.078,/home/sayon/autoware_map/town01/splitted/5_330_-326.pcd
33,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
33,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
33,7,1.96,-44.6178,/home/sayon/autoware_map/town01/splitted/4_-3_-52.pcd
33,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
33,9,261.913,-133.489,/home/sayon/autoware_map/town01/splitted/5_259_-134.pcd
34,0,118.336,-1.95,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
34,1,249.875,-133.483,/home/sayon/autoware_map/town01/splitted/4_244_-142.pcd
34,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
34,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
34,12,305.821,-195.158,/home/sayon/autoware_map/town01/splitted/5_299_-195.pcd
34,13,323.773,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
34,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
34,15,92.3724,-19.7422,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
34,16,340.177,-1.99644,/home/sayon/autoware_map/town01/splitted/5_339_-2.pcd
34,17,-2.06,-92.1144,/home/sayon/autoware_map/town01/splitted/4_-16_-104.pcd
34,18,115.083,-199.141,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd
34,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
34,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
34,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
34,4,338.71,-317.001,/home/sayon/autoware_map/town01/splitted/5_338_-319.pcd
34,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
34,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
34,7,1.96,-33.0298,/home/sayon/autoware_map/town01/splitted/5_-3_-39.pcd
34,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
34,9,273.256,-133.494,/home/sayon/autoware_map/town01/splitted/5_267_-134.pcd
35,0,132.637,-1.95,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
35,1,261.578,-133.489,/home/sayon/autoware_map/town01/splitted/5_259_-134.pcd
35,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
35,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
35,12,293.252,-195.157,/home/sayon/autoware_map/town01/splitted/5_291_-195.pcd
35,13,324.584,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
35,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
35,15,92.3724,-19.7422,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
35,16,351.737,-2.00193,/home/sayon/autoware_map/town01/splitted/5_345_-2.pcd
35,17,-2.05,-104.946,/home/sayon/autoware_map/town01/splitted/4_-16_-117.pcd
35,18,125.559,-199.142,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd
35,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
35,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
35,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
35,4,338.717,-304.877,/home/sayon/autoware_map/town01/splitted/4_338_-313.pcd
35,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
35,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
35,7,1.97,-21.0327,/home/sayon/autoware_map/town01/splitted/5_-3_-26.pcd
35,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
35,9,284.104,-133.5,/home/sayon/autoware_map/town01/splitted/5_283_-135.pcd
36,0,144.792,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
36,1,273.485,-133.494,/home/sayon/autoware_map/town01/splitted/5_267_-134.pcd
36,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
36,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
36,12,279.221,-195.156,/home/sayon/autoware_map/town01/splitted/5_276_-195.pcd
36,13,324.654,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
36,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
36,15,92.3724,-19.7422,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
36,16,363.092,-2.00818,/home/sayon/autoware_map/town01/splitted/4_358_-2.pcd
36,17,-2.04023,-117.785,/home/sayon/autoware_map/town01/splitted/5_-2_-123.pcd
36,18,137.502,-199.143,/home/sayon/autoware_map/town01/splitted/3_135_-221.pcd
36,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
36,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
36,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
36,4,338.725,-290.653,/home/sayon/autoware_map/town01/splitted/4_338_-300.pcd
36,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
36,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
36,7,1.97,-9.88989,/home/sayon/autoware_map/town01/splitted/5_-3_-13.pcd
36,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
36,9,294.803,-133.505,/home/sayon/autoware_map/town01/splitted/5_290_-135.pcd
37,0,151.915,-4.41106,/home/sayon/autoware_map/town01/splitted/5_151_-5.pcd
37,1,284.475,-133.5,/home/sayon/autoware_map/town01/splitted/5_283_-135.pcd
37,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
37,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
37,12,265.536,-195.155,/home/sayon/autoware_map/town01/splitted/5_260_-195.pcd
37,13,324.665,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
37,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
37,15,92.3724,-19.7421,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
37,16,374.909,-2.01467,/home/sayon/autoware_map/town01/splitted/5_370_-4.pcd
37,17,-2.04,-130.477,/home/sayon/autoware_map/town01/splitted/4_-2_-143.pcd
37,18,150.435,-199.144,/home/sayon/autoware_map/town01/splitted/3_135_-221.pcd
37,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
37,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
37,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
37,4,338.732,-277.266,/home/sayon/autoware_map/town01/splitted/4_338_-287.pcd
37,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
37,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
37,7,8.97394,-1.99742,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd
37,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
37,9,306.647,-133.511,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
38,0,154.07,-11.3523,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
38,1,296.749,-133.506,/home/sayon/autoware_map/town01/splitted/5_290_-135.pcd
38,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
38,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
38,12,251.505,-195.153,/home/sayon/autoware_map/town01/splitted/5_245_-195.pcd
38,13,324.669,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
38,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
38,15,92.3724,-19.7421,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
38,16,386.087,-2.08731,/home/sayon/autoware_map/town01/splitted/4_383_-11.pcd
38,17,-2.03,-143.189,/home/sayon/autoware_map/town01/splitted/4_-2_-143.pcd
38,18,163.227,-199.146,/home/sayon/autoware_map/town01/splitted/3_135_-221.pcd
38,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
38,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
38,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
38,4,338.74,-263.552,/home/sayon/autoware_map/town01/splitted/4_338_-274.pcd
38,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
38,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
38,7,19.9118,-1.9774,/home/sayon/autoware_map/town01/splitted/5_19_-4.pcd
38,8,334.715,-308.948,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd
38,9,316.059,-133.515,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
39,0,154.057,-20.3734,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
39,1,306.608,-133.511,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
39,10,92.3703,-12.241,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
39,11,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
39,12,237.397,-195.152,/home/sayon/autoware_map/town01/splitted/4_229_-195.pcd
39,13,324.669,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
39,14,158.069,-12.0211,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
39,15,92.3724,-19.7421,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
39,16,392.38,-10.6773,/home/sayon/autoware_map/town01/splitted/4_383_-11.pcd
39,17,-2.02,-155.864,/home/sayon/autoware_map/town01/splitted/3_-18_-169.pcd
39,18,175.939,-199.147,/home/sayon/autoware_map/town01/splitted/3_166_-221.pcd
39,19,158.058,-19.5222,/home/sayon/autoware_map/town01/splitted/5_151_-22.pcd
39,2,154.021,-45.1989,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
39,3,102.421,-129.41,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd
39,4,338.747,-250.512,/home/sayon/autoware_map/town01/splitted/4_338_-260.pcd
39,5,334.711,-316.449,/home/sayon/autoware_map/town01/splitted/5_330_-319.pcd
39,6,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
39,7,31.3189,-1.97406,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
